latitude,longitude,temperature
52.437543,13.307414,26.43
52.437543,13.307709,26.34
52.437543,13.308005,26.25
52.437543,13.308300,26.19
52.437678,13.249500,25.79
52.437678,13.249795,25.73
52.437678,13.250091,25.63
52.437678,13.250386,25.50
52.437678,13.250682,25.37
52.437678,13.250977,25.23
52.437678,13.251273,25.08
52.437678,13.251568,24.94
52.437678,13.251864,24.78
52.437678,13.252159,24.64
52.437678,13.252455,24.51
52.437678,13.252750,24.38
52.437678,13.253046,24.27
52.437678,13.253341,24.16
52.437678,13.253637,24.07
52.437678,13.253932,24.01
52.437678,13.254228,23.97
52.437678,13.254523,23.99
52.437678,13.254819,24.05
52.437678,13.255114,24.17
52.437678,13.255410,24.33
52.437678,13.255705,24.56
52.437678,13.256001,24.84
52.437678,13.256296,25.17
52.437678,13.256591,25.52
52.437678,13.256887,25.85
52.437678,13.257182,26.12
52.437678,13.257478,26.33
52.437678,13.257773,26.46
52.437678,13.258069,26.53
52.437678,13.258364,26.56
52.437678,13.258660,26.56
52.437678,13.258955,26.55
52.437678,13.259251,26.56
52.437678,13.259546,26.60
52.437678,13.259842,26.69
52.437678,13.260137,26.83
52.437678,13.260433,27.01
52.437678,13.260728,27.21
52.437678,13.261024,27.43
52.437678,13.261319,27.66
52.437678,13.261615,27.89
52.437678,13.261910,28.10
52.437678,13.262206,28.25
52.437678,13.262501,28.33
52.437678,13.262796,28.33
52.437678,13.263092,28.23
52.437678,13.263387,28.07
52.437678,13.263683,27.88
52.437678,13.263978,27.68
52.437678,13.264274,27.48
52.437678,13.264569,27.29
52.437678,13.264865,27.10
52.437678,13.265160,26.91
52.437678,13.265456,26.72
52.437678,13.265751,26.56
52.437678,13.266047,26.43
52.437678,13.266342,26.34
52.437678,13.266638,26.28
52.437678,13.266933,26.22
52.437678,13.267229,26.17
52.437678,13.267524,26.11
52.437678,13.267820,26.03
52.437678,13.268115,25.93
52.437678,13.268411,25.82
52.437678,13.268706,25.73
52.437678,13.269002,25.68
52.437678,13.269297,25.65
52.437678,13.269592,25.66
52.437678,13.269888,25.69
52.437678,13.270183,25.75
52.437678,13.270479,25.81
52.437678,13.270774,25.89
52.437678,13.271070,25.98
52.437678,13.271365,26.07
52.437678,13.271661,26.17
52.437678,13.271956,26.25
52.437678,13.272252,26.33
52.437678,13.272547,26.39
52.437678,13.272843,26.44
52.437678,13.273138,26.50
52.437678,13.273434,26.55
52.437678,13.273729,26.58
52.437678,13.274025,26.61
52.437678,13.274320,26.62
52.437678,13.274616,26.63
52.437678,13.274911,26.62
52.437678,13.275207,26.59
52.437678,13.275502,26.54
52.437678,13.275797,26.47
52.437678,13.276093,26.40
52.437678,13.276388,26.33
52.437678,13.276684,26.29
52.437678,13.276979,26.30
52.437678,13.277275,26.38
52.437678,13.277570,26.52
52.437678,13.277866,26.73
52.437678,13.278161,26.98
52.437678,13.278457,27.26
52.437678,13.278752,27.53
52.437678,13.279048,27.76
52.437678,13.279343,27.92
52.437678,13.279639,27.99
52.437678,13.279934,27.95
52.437678,13.280230,27.82
52.437678,13.280525,27.62
52.437678,13.280821,27.39
52.437678,13.281116,27.16
52.437678,13.281412,26.95
52.437678,13.281707,26.75
52.437678,13.282003,26.57
52.437678,13.282298,26.42
52.437678,13.282593,26.29
52.437678,13.282889,26.20
52.437678,13.283184,26.13
52.437678,13.283480,26.09
52.437678,13.283775,26.06
52.437678,13.284071,26.04
52.437678,13.284366,26.03
52.437678,13.284662,26.02
52.437678,13.284957,26.02
52.437678,13.285253,26.03
52.437678,13.285548,26.04
52.437678,13.285844,26.05
52.437678,13.286139,26.03
52.437678,13.286435,25.97
52.437678,13.286730,25.89
52.437678,13.287026,25.79
52.437678,13.287321,25.69
52.437678,13.287617,25.62
52.437678,13.287912,25.59
52.437678,13.288208,25.61
52.437678,13.288503,25.68
52.437678,13.288798,25.77
52.437678,13.289094,25.88
52.437678,13.289389,25.97
52.437678,13.289685,26.04
52.437678,13.289980,26.07
52.437678,13.290276,26.07
52.437678,13.290571,26.03
52.437678,13.290867,25.96
52.437678,13.291162,25.89
52.437678,13.291458,25.84
52.437678,13.291753,25.82
52.437678,13.292049,25.84
52.437678,13.292344,25.89
52.437678,13.292640,25.97
52.437678,13.292935,26.05
52.437678,13.293231,26.11
52.437678,13.293526,26.17
52.437678,13.293822,26.22
52.437678,13.294117,26.27
52.437678,13.294413,26.32
52.437678,13.294708,26.37
52.437678,13.295004,26.41
52.437678,13.295299,26.44
52.437678,13.295594,26.46
52.437678,13.295890,26.47
52.437678,13.296185,26.48
52.437678,13.296481,26.50
52.437678,13.296776,26.52
52.437678,13.297072,26.55
52.437678,13.297367,26.55
52.437678,13.297663,26.53
52.437678,13.297958,26.46
52.437678,13.298254,26.34
52.437678,13.298549,26.20
52.437678,13.298845,26.05
52.437678,13.299140,25.92
52.437678,13.299436,25.84
52.437678,13.299731,25.81
52.437678,13.300027,25.82
52.437678,13.300322,25.86
52.437678,13.300618,25.92
52.437678,13.300913,25.98
52.437678,13.301209,26.05
52.437678,13.301504,26.13
52.437678,13.301799,26.21
52.437678,13.302095,26.29
52.437678,13.302390,26.37
52.437678,13.302686,26.43
52.437678,13.302981,26.50
52.437678,13.303277,26.56
52.437678,13.303572,26.62
52.437678,13.303868,26.68
52.437678,13.304163,26.71
52.437678,13.304459,26.73
52.437678,13.304754,26.72
52.437678,13.305050,26.71
52.437678,13.305345,26.68
52.437678,13.305641,26.66
52.437678,13.305936,26.64
52.437678,13.306232,26.62
52.437678,13.306527,26.61
52.437678,13.306823,26.60
52.437678,13.307118,26.57
52.437678,13.307414,26.50
52.437678,13.307709,26.40
52.437678,13.308005,26.29
52.437678,13.308300,26.22
52.437814,13.249500,25.73
52.437814,13.249795,25.68
52.437814,13.250091,25.58
52.437814,13.250386,25.46
52.437814,13.250682,25.33
52.437814,13.250977,25.21
52.437814,13.251273,25.08
52.437814,13.251568,24.94
52.437814,13.251864,24.79
52.437814,13.252159,24.64
52.437814,13.252455,24.50
52.437814,13.252750,24.36
52.437814,13.253046,24.24
52.437814,13.253341,24.13
52.437814,13.253637,24.04
52.437814,13.253932,23.99
52.437814,13.254228,23.97
52.437814,13.254523,23.99
52.437814,13.254819,24.06
52.437814,13.255114,24.18
52.437814,13.255410,24.35
52.437814,13.255705,24.59
52.437814,13.256001,24.88
52.437814,13.256296,25.22
52.437814,13.256591,25.57
52.437814,13.256887,25.89
52.437814,13.257182,26.14
52.437814,13.257478,26.33
52.437814,13.257773,26.44
52.437814,13.258069,26.49
52.437814,13.258364,26.50
52.437814,13.258660,26.49
52.437814,13.258955,26.48
52.437814,13.259251,26.50
52.437814,13.259546,26.56
52.437814,13.259842,26.67
52.437814,13.260137,26.82
52.437814,13.260433,27.00
52.437814,13.260728,27.19
52.437814,13.261024,27.39
52.437814,13.261319,27.61
52.437814,13.261615,27.83
52.437814,13.261910,28.03
52.437814,13.262206,28.18
52.437814,13.262501,28.26
52.437814,13.262796,28.25
52.437814,13.263092,28.15
52.437814,13.263387,27.98
52.437814,13.263683,27.77
52.437814,13.263978,27.56
52.437814,13.264274,27.36
52.437814,13.264569,27.16
52.437814,13.264865,26.98
52.437814,13.265160,26.80
52.437814,13.265456,26.63
52.437814,13.265751,26.49
52.437814,13.266047,26.39
52.437814,13.266342,26.31
52.437814,13.266638,26.26
52.437814,13.266933,26.23
52.437814,13.267229,26.19
52.437814,13.267524,26.13
52.437814,13.267820,26.05
52.437814,13.268115,25.94
52.437814,13.268411,25.83
52.437814,13.268706,25.73
52.437814,13.269002,25.67
52.437814,13.269297,25.64
52.437814,13.269592,25.65
52.437814,13.269888,25.69
52.437814,13.270183,25.75
52.437814,13.270479,25.84
52.437814,13.270774,25.94
52.437814,13.271070,26.06
52.437814,13.271365,26.19
52.437814,13.271661,26.32
52.437814,13.271956,26.44
52.437814,13.272252,26.52
52.437814,13.272547,26.59
52.437814,13.272843,26.63
52.437814,13.273138,26.66
52.437814,13.273434,26.68
52.437814,13.273729,26.69
52.437814,13.274025,26.70
52.437814,13.274320,26.71
52.437814,13.274616,26.72
52.437814,13.274911,26.73
52.437814,13.275207,26.73
52.437814,13.275502,26.70
52.437814,13.275797,26.64
52.437814,13.276093,26.55
52.437814,13.276388,26.46
52.437814,13.276684,26.38
52.437814,13.276979,26.34
52.437814,13.277275,26.35
52.437814,13.277570,26.43
52.437814,13.277866,26.58
52.437814,13.278161,26.80
52.437814,13.278457,27.06
52.437814,13.278752,27.34
52.437814,13.279048,27.58
52.437814,13.279343,27.76
52.437814,13.279639,27.85
52.437814,13.279934,27.83
52.437814,13.280230,27.71
52.437814,13.280525,27.54
52.437814,13.280821,27.34
52.437814,13.281116,27.14
52.437814,13.281412,26.94
52.437814,13.281707,26.75
52.437814,13.282003,26.58
52.437814,13.282298,26.42
52.437814,13.282593,26.29
52.437814,13.282889,26.19
52.437814,13.283184,26.13
52.437814,13.283480,26.09
52.437814,13.283775,26.07
52.437814,13.284071,26.06
52.437814,13.284366,26.05
52.437814,13.284662,26.04
52.437814,13.284957,26.04
52.437814,13.285253,26.05
52.437814,13.285548,26.06
52.437814,13.285844,26.07
52.437814,13.286139,26.05
52.437814,13.286435,25.99
52.437814,13.286730,25.90
52.437814,13.287026,25.80
52.437814,13.287321,25.70
52.437814,13.287617,25.62
52.437814,13.287912,25.58
52.437814,13.288208,25.60
52.437814,13.288503,25.66
52.437814,13.288798,25.75
52.437814,13.289094,25.86
52.437814,13.289389,25.95
52.437814,13.289685,26.02
52.437814,13.289980,26.05
52.437814,13.290276,26.04
52.437814,13.290571,25.99
52.437814,13.290867,25.92
52.437814,13.291162,25.85
52.437814,13.291458,25.80
52.437814,13.291753,25.79
52.437814,13.292049,25.81
52.437814,13.292344,25.86
52.437814,13.292640,25.93
52.437814,13.292935,25.98
52.437814,13.293231,26.03
52.437814,13.293526,26.07
52.437814,13.293822,26.11
52.437814,13.294117,26.16
52.437814,13.294413,26.22
52.437814,13.294708,26.28
52.437814,13.295004,26.34
52.437814,13.295299,26.37
52.437814,13.295594,26.40
52.437814,13.295890,26.42
52.437814,13.296185,26.44
52.437814,13.296481,26.47
52.437814,13.296776,26.50
52.437814,13.297072,26.53
52.437814,13.297367,26.54
52.437814,13.297663,26.52
52.437814,13.297958,26.45
52.437814,13.298254,26.34
52.437814,13.298549,26.20
52.437814,13.298845,26.07
52.437814,13.299140,25.97
52.437814,13.299436,25.91
52.437814,13.299731,25.90
52.437814,13.300027,25.93
52.437814,13.300322,25.98
52.437814,13.300618,26.04
52.437814,13.300913,26.10
52.437814,13.301209,26.16
52.437814,13.301504,26.22
52.437814,13.301799,26.28
52.437814,13.302095,26.35
52.437814,13.302390,26.42
52.437814,13.302686,26.48
52.437814,13.302981,26.54
52.437814,13.303277,26.60
52.437814,13.303572,26.65
52.437814,13.303868,26.70
52.437814,13.304163,26.72
52.437814,13.304459,26.73
52.437814,13.304754,26.72
52.437814,13.305050,26.71
52.437814,13.305345,26.70
52.437814,13.305641,26.68
52.437814,13.305936,26.67
52.437814,13.306232,26.66
52.437814,13.306527,26.66
52.437814,13.306823,26.65
52.437814,13.307118,26.61
52.437814,13.307414,26.53
52.437814,13.307709,26.41
52.437814,13.308005,26.29
52.437814,13.308300,26.21
52.437950,13.249500,25.61
52.437950,13.249795,25.56
52.437950,13.250091,25.48
52.437950,13.250386,25.37
52.437950,13.250682,25.27
52.437950,13.250977,25.17
52.437950,13.251273,25.05
52.437950,13.251568,24.91
52.437950,13.251864,24.77
52.437950,13.252159,24.61
52.437950,13.252455,24.47
52.437950,13.252750,24.33
52.437950,13.253046,24.21
52.437950,13.253341,24.10
52.437950,13.253637,24.02
52.437950,13.253932,23.98
52.437950,13.254228,23.97
52.437950,13.254523,24.00
52.437950,13.254819,24.08
52.437950,13.255114,24.20
52.437950,13.255410,24.38
52.437950,13.255705,24.62
52.437950,13.256001,24.92
52.437950,13.256296,25.25
52.437950,13.256591,25.59
52.437950,13.256887,25.89
52.437950,13.257182,26.13
52.437950,13.257478,26.29
52.437950,13.257773,26.38
52.437950,13.258069,26.42
52.437950,13.258364,26.42
52.437950,13.258660,26.41
52.437950,13.258955,26.41
52.437950,13.259251,26.45
52.437950,13.259546,26.53
52.437950,13.259842,26.65
52.437950,13.260137,26.79
52.437950,13.260433,26.95
52.437950,13.260728,27.12
52.437950,13.261024,27.30
52.437950,13.261319,27.49
52.437950,13.261615,27.70
52.437950,13.261910,27.89
52.437950,13.262206,28.03
52.437950,13.262501,28.10
52.437950,13.262796,28.08
52.437950,13.263092,27.97
52.437950,13.263387,27.80
52.437950,13.263683,27.60
52.437950,13.263978,27.39
52.437950,13.264274,27.19
52.437950,13.264569,27.01
52.437950,13.264865,26.84
52.437950,13.265160,26.68
52.437950,13.265456,26.53
52.437950,13.265751,26.42
52.437950,13.266047,26.33
52.437950,13.266342,26.27
52.437950,13.266638,26.24
52.437950,13.266933,26.20
52.437950,13.267229,26.16
52.437950,13.267524,26.10
52.437950,13.267820,26.01
52.437950,13.268115,25.90
52.437950,13.268411,25.79
52.437950,13.268706,25.70
52.437950,13.269002,25.64
52.437950,13.269297,25.61
52.437950,13.269592,25.62
52.437950,13.269888,25.66
52.437950,13.270183,25.73
52.437950,13.270479,25.84
52.437950,13.270774,25.97
52.437950,13.271070,26.13
52.437950,13.271365,26.30
52.437950,13.271661,26.47
52.437950,13.271956,26.61
52.437950,13.272252,26.72
52.437950,13.272547,26.79
52.437950,13.272843,26.82
52.437950,13.273138,26.83
52.437950,13.273434,26.82
52.437950,13.273729,26.80
52.437950,13.274025,26.78
52.437950,13.274320,26.78
52.437950,13.274616,26.80
52.437950,13.274911,26.83
52.437950,13.275207,26.85
52.437950,13.275502,26.83
52.437950,13.275797,26.78
52.437950,13.276093,26.69
52.437950,13.276388,26.57
52.437950,13.276684,26.45
52.437950,13.276979,26.34
52.437950,13.277275,26.28
52.437950,13.277570,26.30
52.437950,13.277866,26.39
52.437950,13.278161,26.57
52.437950,13.278457,26.81
52.437950,13.278752,27.08
52.437950,13.279048,27.33
52.437950,13.279343,27.51
52.437950,13.279639,27.61
52.437950,13.279934,27.60
52.437950,13.280230,27.52
52.437950,13.280525,27.39
52.437950,13.280821,27.23
52.437950,13.281116,27.06
52.437950,13.281412,26.90
52.437950,13.281707,26.73
52.437950,13.282003,26.57
52.437950,13.282298,26.42
52.437950,13.282593,26.29
52.437950,13.282889,26.19
52.437950,13.283184,26.13
52.437950,13.283480,26.10
52.437950,13.283775,26.08
52.437950,13.284071,26.07
52.437950,13.284366,26.06
52.437950,13.284662,26.05
52.437950,13.284957,26.05
52.437950,13.285253,26.06
52.437950,13.285548,26.07
52.437950,13.285844,26.07
52.437950,13.286139,26.05
52.437950,13.286435,25.99
52.437950,13.286730,25.91
52.437950,13.287026,25.80
52.437950,13.287321,25.70
52.437950,13.287617,25.62
52.437950,13.287912,25.58
52.437950,13.288208,25.59
52.437950,13.288503,25.64
52.437950,13.288798,25.73
52.437950,13.289094,25.83
52.437950,13.289389,25.92
52.437950,13.289685,25.99
52.437950,13.289980,26.01
52.437950,13.290276,25.99
52.437950,13.290571,25.93
52.437950,13.290867,25.86
52.437950,13.291162,25.79
52.437950,13.291458,25.75
52.437950,13.291753,25.75
52.437950,13.292049,25.77
52.437950,13.292344,25.80
52.437950,13.292640,25.84
52.437950,13.292935,25.88
52.437950,13.293231,25.90
52.437950,13.293526,25.93
52.437950,13.293822,25.97
52.437950,13.294117,26.02
52.437950,13.294413,26.09
52.437950,13.294708,26.16
52.437950,13.295004,26.21
52.437950,13.295299,26.26
52.437950,13.295594,26.29
52.437950,13.295890,26.32
52.437950,13.296185,26.35
52.437950,13.296481,26.38
52.437950,13.296776,26.43
52.437950,13.297072,26.47
52.437950,13.297367,26.49
52.437950,13.297663,26.47
52.437950,13.297958,26.41
52.437950,13.298254,26.31
52.437950,13.298549,26.19
52.437950,13.298845,26.09
52.437950,13.299140,26.01
52.437950,13.299436,25.98
52.437950,13.299731,26.00
52.437950,13.300027,26.05
52.437950,13.300322,26.11
52.437950,13.300618,26.18
52.437950,13.300913,26.23
52.437950,13.301209,26.28
52.437950,13.301504,26.33
52.437950,13.301799,26.37
52.437950,13.302095,26.42
52.437950,13.302390,26.48
52.437950,13.302686,26.53
52.437950,13.302981,26.58
52.437950,13.303277,26.63
52.437950,13.303572,26.67
52.437950,13.303868,26.70
52.437950,13.304163,26.72
52.437950,13.304459,26.72
52.437950,13.304754,26.71
52.437950,13.305050,26.71
52.437950,13.305345,26.70
52.437950,13.305641,26.69
52.437950,13.305936,26.68
52.437950,13.306232,26.68
52.437950,13.306527,26.68
52.437950,13.306823,26.67
52.437950,13.307118,26.62
52.437950,13.307414,26.52
52.437950,13.307709,26.39
52.437950,13.308005,26.26
52.437950,13.308300,26.18
52.438085,13.249500,25.44
52.438085,13.249795,25.40
52.438085,13.250091,25.33
52.438085,13.250386,25.26
52.438085,13.250682,25.18
52.438085,13.250977,25.09
52.438085,13.251273,24.98
52.438085,13.251568,24.86
52.438085,13.251864,24.71
52.438085,13.252159,24.56
52.438085,13.252455,24.42
52.438085,13.252750,24.28
52.438085,13.253046,24.17
52.438085,13.253341,24.07
52.438085,13.253637,24.01
52.438085,13.253932,23.98
52.438085,13.254228,23.98
52.438085,13.254523,24.02
52.438085,13.254819,24.10
52.438085,13.255114,24.23
52.438085,13.255410,24.41
52.438085,13.255705,24.65
52.438085,13.256001,24.95
52.438085,13.256296,25.27
52.438085,13.256591,25.60
52.438085,13.256887,25.88
52.438085,13.257182,26.09
52.438085,13.257478,26.23
52.438085,13.257773,26.30
52.438085,13.258069,26.33
52.438085,13.258364,26.32
52.438085,13.258660,26.33
52.438085,13.258955,26.35
52.438085,13.259251,26.41
52.438085,13.259546,26.50
52.438085,13.259842,26.61
52.438085,13.260137,26.74
52.438085,13.260433,26.86
52.438085,13.260728,26.99
52.438085,13.261024,27.14
52.438085,13.261319,27.32
52.438085,13.261615,27.50
52.438085,13.261910,27.68
52.438085,13.262206,27.81
52.438085,13.262501,27.86
52.438085,13.262796,27.83
52.438085,13.263092,27.72
52.438085,13.263387,27.55
52.438085,13.263683,27.36
52.438085,13.263978,27.18
52.438085,13.264274,27.01
52.438085,13.264569,26.85
52.438085,13.264865,26.70
52.438085,13.265160,26.56
52.438085,13.265456,26.44
52.438085,13.265751,26.35
52.438085,13.266047,26.27
52.438085,13.266342,26.22
52.438085,13.266638,26.18
52.438085,13.266933,26.14
52.438085,13.267229,26.09
52.438085,13.267524,26.01
52.438085,13.267820,25.92
52.438085,13.268115,25.81
52.438085,13.268411,25.72
52.438085,13.268706,25.64
52.438085,13.269002,25.59
52.438085,13.269297,25.57
52.438085,13.269592,25.59
52.438085,13.269888,25.63
52.438085,13.270183,25.70
52.438085,13.270479,25.82
52.438085,13.270774,25.97
52.438085,13.271070,26.16
52.438085,13.271365,26.38
52.438085,13.271661,26.58
52.438085,13.271956,26.76
52.438085,13.272252,26.89
52.438085,13.272547,26.97
52.438085,13.272843,27.00
52.438085,13.273138,26.99
52.438085,13.273434,26.95
52.438085,13.273729,26.91
52.438085,13.274025,26.87
52.438085,13.274320,26.86
52.438085,13.274616,26.88
52.438085,13.274911,26.92
52.438085,13.275207,26.94
52.438085,13.275502,26.94
52.438085,13.275797,26.89
52.438085,13.276093,26.79
52.438085,13.276388,26.65
52.438085,13.276684,26.49
52.438085,13.276979,26.33
52.438085,13.277275,26.21
52.438085,13.277570,26.16
52.438085,13.277866,26.20
52.438085,13.278161,26.34
52.438085,13.278457,26.55
52.438085,13.278752,26.79
52.438085,13.279048,27.03
52.438085,13.279343,27.20
52.438085,13.279639,27.30
52.438085,13.279934,27.31
52.438085,13.280230,27.26
52.438085,13.280525,27.17
52.438085,13.280821,27.06
52.438085,13.281116,26.95
52.438085,13.281412,26.83
52.438085,13.281707,26.70
52.438085,13.282003,26.56
52.438085,13.282298,26.43
52.438085,13.282593,26.31
52.438085,13.282889,26.22
52.438085,13.283184,26.16
52.438085,13.283480,26.13
52.438085,13.283775,26.11
52.438085,13.284071,26.10
52.438085,13.284366,26.08
52.438085,13.284662,26.07
52.438085,13.284957,26.06
52.438085,13.285253,26.06
52.438085,13.285548,26.06
52.438085,13.285844,26.06
52.438085,13.286139,26.03
52.438085,13.286435,25.97
52.438085,13.286730,25.89
52.438085,13.287026,25.80
52.438085,13.287321,25.70
52.438085,13.287617,25.63
